Year,Month,Reporter,Trade Direction,Trade Partner,HS2 Code,HS2 Description,HS4 Code,HS4 Description,HS6 Code,HS6 Description,Tariff Line Code,Tariff Line Description,USD,Primary Quantity,Unit Price,Primary Units
2012,8,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",46625.09,24460,1.91,KG
2012,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",2145404.64,1260432,1.7,KG
2012,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",501489.05,294660,1.7,KG
2013,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",1024303.42,422900,2.42,KG
2013,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",52905.77,26000,2.03,KG
2013,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",702757,371220,1.89,KG
2013,7,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",28816.52,22660,1.27,KG
2013,9,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",75926.22,43200,1.76,KG
2013,10,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",60801.13,29100,2.09,KG
2013,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",6472884.99,3541520,1.83,KG
2013,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",473829.02,254280,1.86,KG
2014,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",423184.26,237680,1.78,KG
2014,4,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",9776.89,5020,1.95,KG
2014,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",10963.32,7660,1.43,KG
2014,9,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",11547.26,6920,1.67,KG
2014,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",307801.58,156300,1.97,KG
2014,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",4760303.16,2694980,1.77,KG
2015,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",2061849.15,1289560,1.6,KG
2015,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",434476.22,289680,1.5,KG
2015,3,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",687359.57,458000,1.5,KG
2015,4,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",80112.73,48000,1.67,KG
2015,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",61020.25,48000,1.27,KG
2015,9,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",5164.46,4000,1.29,KG
2015,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",12637.68,9880,1.28,KG
2015,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",130540.64,92520,1.41,KG
2016,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",37309.79,24500,1.52,KG
2016,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",21919.96,14880,1.47,KG
2016,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",129359.05,97000,1.33,KG
2016,10,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",40841.76,24000,1.7,KG
2016,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",1236716.46,753680,1.64,KG
2016,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",816010.11,484120,1.69,KG
2017,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",1524299.15,860240,1.77,KG
2017,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",164718.26,96000,1.72,KG
2017,3,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",114198.19,68300,1.67,KG
2017,4,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",133063.88,89020,1.49,KG
2017,8,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",25833.05,24000,1.08,KG
2017,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",22888.98,17520,1.31,KG
2017,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",436816.11,240000,1.82,KG
2018,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",463013.45,233440,1.98,KG
2018,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",329291.27,159760,2.06,KG
2018,4,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",103956.24,48000,2.17,KG
2018,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",106780.06,54380,1.96,KG
2018,9,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",70304.38,33140,2.12,KG
2018,10,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",137582.41,96000,1.43,KG
2018,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",430933.99,209060,2.06,KG
2018,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",696404.04,348780,2,KG
2019,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",266681.05,129520,2.06,KG
2019,2,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",99695.88,48000,2.08,KG
2019,3,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",219261.43,120000,1.83,KG
2019,5,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",42957.99,24000,1.79,KG
2019,6,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",24929.28,12000,2.08,KG
2019,10,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",94755.04,64900,1.46,KG
2019,11,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",49520.11,24000,2.06,KG
2019,12,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",224023.82,107320,2.09,KG
2020,1,Norway,Export,Japan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",548740.27,309580,1.77,KG
2012,9,Norway,Export,"Korea, South",3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",40879.29,19800,2.06,KG
2012,5,Norway,Export,Latvia,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",3471.96,3120,1.11,KG
2013,5,Norway,Export,Lithuania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",41288.96,20000,2.06,KG
2015,5,Norway,Export,Lithuania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",2406.39,600,4.01,KG
2018,1,Norway,Export,Lithuania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",2373.89,2000,1.19,KG
2012,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",45538,24000,1.9,KG
2012,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",39396.12,26600,1.48,KG
2012,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",47748.13,23800,2.01,KG
2012,5,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",47911.95,22600,2.12,KG
2012,8,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",9834.78,5480,1.79,KG
2012,9,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",8514.28,6140,1.39,KG
2012,10,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",299129.96,185278,1.61,KG
2012,11,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",91550.54,50000,1.83,KG
2012,12,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",26735.47,13580,1.97,KG
2013,2,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",3019.7,2563,1.18,KG
2013,6,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",26890.35,12560,2.14,KG
2013,11,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",996084.83,553360,1.8,KG
2014,1,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",4659.21,2360,1.97,KG
2014,4,Norway,Export,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30355,"Jack And Horse Mackerel (Trachurus Spp.), Frozen",3035500,"Frozen Jack And Horse Mackerel ""Trachurus Spp.""",336010.71,191480,1.75,KG
