Year,Month,Reporter,Trade Direction,Trade Partner,HS2 Code,HS2 Description,HS4 Code,HS4 Description,HS6 Code,HS6 Description,Tariff Line Code,Tariff Line Description,USD,Primary Quantity,Unit Price,Primary Units
2010,10,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,5796981.34,3149078,1.84,KG
2011,10,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3038738.28,1258522,2.41,KG
2011,11,Norway,Import,Denmark,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2043817.92,835632,2.45,KG
2000,11,Norway,Import,Faroe Islands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,95479.13,124715,0.77,KG
2006,11,Norway,Import,Faroe Islands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1200820.3,810300,1.48,KG
2008,11,Norway,Import,Faroe Islands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,340245.49,198289,1.72,KG
2009,2,Norway,Import,Faroe Islands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1356029.95,1015879,1.33,KG
2007,5,Norway,Import,Germany,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,34201.59,25302,1.35,KG
2005,6,Norway,Import,Iceland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2205.56,550,4.01,KG
2000,9,Norway,Import,India,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,142.86,100,1.43,KG
2000,1,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,181384.21,300461,0.6,KG
2002,1,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,845890.47,994649,0.85,KG
2002,5,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,10455.45,5960,1.75,KG
2003,12,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,145084.96,236795,0.61,KG
2007,10,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,619263.08,434344,1.43,KG
2007,11,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,231904.32,147753,1.57,KG
2008,10,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,986607.54,687746,1.43,KG
2008,11,Norway,Import,Ireland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,396400.49,233361,1.7,KG
2001,9,Norway,Import,Jordan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,18247.6,23000,0.79,KG
2010,11,Norway,Import,Lithuania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,6071.18,3620,1.68,KG
2000,3,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,45270.51,50000,0.91,KG
2000,5,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,240.46,150,1.6,KG
2001,1,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,21066.54,26250,0.8,KG
2001,7,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,160916.54,222720,0.72,KG
2001,10,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1575.81,920,1.71,KG
2004,7,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2186.3,370,5.91,KG
2008,5,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,52849.26,23200,2.28,KG
2011,7,Norway,Import,Netherlands,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,11794.43,2800,4.21,KG
2000,3,Norway,Import,Poland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,197366.22,298000,0.66,KG
2000,4,Norway,Import,Poland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,82358.58,151390,0.54,KG
2001,4,Norway,Import,Poland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,5840.3,6000,0.97,KG
2001,8,Norway,Import,Poland,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3705.37,4360,0.85,KG
2004,12,Norway,Import,Romania,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,27170.73,25000,1.09,KG
2001,3,Norway,Import,Russia,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2036.97,1144,1.78,KG
2002,10,Norway,Import,Russia,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,143752.48,185572,0.77,KG
2006,9,Norway,Import,Spain,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1973.14,1073,1.84,KG
2000,9,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,220314.64,363662,0.61,KG
2000,10,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,26112.33,46124,0.57,KG
2002,5,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2074.95,1000,2.07,KG
2007,9,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,395145.77,267175,1.48,KG
2007,10,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,611628.55,355574,1.72,KG
2010,3,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,9362.54,2300,4.07,KG
2011,2,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,666.1,112,5.95,KG
2011,12,Norway,Import,Sweden,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,818,112,7.3,KG
2005,7,Norway,Import,Taiwan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,376.24,299,1.26,KG
2005,8,Norway,Import,Taiwan,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,14846.74,9450,1.57,KG
2004,11,Norway,Import,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2009.89,500,4.02,KG
2005,6,Norway,Import,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,5907.2,1500,3.94,KG
2005,12,Norway,Import,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3915.71,1000,3.92,KG
2006,5,Norway,Import,Thailand,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2969.53,1000,2.97,KG
2007,1,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,29684.71,15000,1.98,KG
2007,2,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,110557.71,76500,1.45,KG
2007,3,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,99799.35,75000,1.33,KG
2007,5,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,169057.46,100800,1.68,KG
2007,10,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,24434.04,20000,1.22,KG
2007,11,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,192037.82,104000,1.85,KG
2008,3,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,190247.6,104000,1.83,KG
2008,4,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,5484.66,2520,2.18,KG
2008,7,Norway,Import,Turkey,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,23271.3,13200,1.76,KG
2000,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2297831.69,5153862,0.45,KG
2000,2,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,1789831.28,4027751,0.44,KG
2000,4,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2277.68,3000,0.76,KG
2000,10,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,924721.32,1528444,0.61,KG
2000,11,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2481394.39,3626878,0.68,KG
2000,12,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,3695.04,4000,0.92,KG
2001,1,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,2145780.69,3578672,0.6,KG
2001,10,Norway,Import,United Kingdom,3,"Fish And Crustaceans, Molluscs And Other Aquatic Invertebrates",303,"Fish, Frozen, Excluding Fish Fillets And Other Fish Meat Without Bones; Fish Livers And Roes, Frozen",30374,"Mackerel (Scomber Scombrus, Scomber Australasicus, Scomber Japonicus), Excluding Fillets, Livers And Roes, Frozen",3037401,Of A Weight Less Than 600 Grammes,776407.29,1024494,0.76,KG
